event,orig_id,time_value,latitude_value,longitude_value,depth_value,magnitude_value,magnitude_type
igepn2016htef,97455,   2016-04-20 02:27:46.000,0.658984,-80.134041,4.12,3.8,      MLv
igepn2016htef,97455,   2016-04-20 02:27:46.000,0.658984,-80.134041,4.12,3.8,   Ms(BB)
igepn2016htef,97455,   2016-04-20 02:27:46.000,0.658984,-80.134041,4.12,3.9,        M
igepn2016htfx,187343,   2016-04-20 03:18:54.000,0.827644,-80.509239,5.57,3.7,     Mjma
igepn2016htfx,187343,   2016-04-20 03:18:54.000,0.827644,-80.509239,5.57,3.6,      MLv
igepn2016htfx,187343,   2016-04-20 03:18:54.000,0.827644,-80.509239,5.57,3.7,   Ms(BB)
igepn2016htfx,187343,   2016-04-20 03:18:54.000,0.827644,-80.509239,5.57,3.6,        M
igepn2016htgm,97464,   2016-04-20 03:38:49.000,-0.125994,-81.139488,10.0,3.5,      MLv
igepn2016htgm,97464,   2016-04-20 03:38:49.000,-0.125994,-81.139488,10.0,3.5,        M
igepn2016htgm,97464,   2016-04-20 03:38:49.000,-0.125994,-81.139488,10.0,3.5,     Mjma
igepn2016hthe,97467,   2016-04-20 03:57:19.000,-0.020578,-80.888489,10.0,3.9,      MLv
igepn2016hthe,97467,   2016-04-20 03:57:19.000,-0.020578,-80.888489,10.0,3.9,        M
igepn2016hthe,97467,   2016-04-20 03:57:19.000,-0.020578,-80.888489,10.0,3.8,     Mjma
igepn2016hthr,97471,   2016-04-20 04:11:44.000,-0.817491,-81.145966,10.0,4.2,      MLv
igepn2016hthr,97471,   2016-04-20 04:11:44.000,-0.817491,-81.145966,10.0,4.0,        M
igepn2016hthr,97471,   2016-04-20 04:11:44.000,-0.817491,-81.145966,10.0,3.9,     Mjma
igepn2016htio,97474,   2016-04-20 04:38:52.000,-1.304938,-80.94838,4.04,3.8,     Mjma
igepn2016htio,97474,   2016-04-20 04:38:52.000,-1.304938,-80.94838,4.04,3.7,      MLv
igepn2016htio,97474,   2016-04-20 04:38:52.000,-1.304938,-80.94838,4.04,3.8,   Ms(BB)
igepn2016htio,97474,   2016-04-20 04:38:52.000,-1.304938,-80.94838,4.04,3.8,        M
igepn2016htmi,97489,   2016-04-20 06:33:32.000,-0.65301,-80.822044,10.0,3.6,      MLv
igepn2016htmi,97489,   2016-04-20 06:33:32.000,-0.65301,-80.822044,10.0,3.4,     Mjma
igepn2016htmi,97489,   2016-04-20 06:33:32.000,-0.65301,-80.822044,10.0,3.6,   Ms(BB)
igepn2016htmi,97489,   2016-04-20 06:33:32.000,-0.65301,-80.822044,10.0,3.6,        M
igepn2016htqa,97501,   2016-04-20 08:25:05.000,0.722714,-80.269783,4.92,4.9,      MLv
igepn2016htqa,97501,   2016-04-20 08:25:05.000,0.722714,-80.269783,4.92,4.9,     Mjma
igepn2016htqa,97501,   2016-04-20 08:25:05.000,0.722714,-80.269783,4.92,4.6,   Ms(BB)
igepn2016htqa,97501,   2016-04-20 08:25:05.000,0.722714,-80.269783,4.92,4.8,        M
igepn2016htqh,97503,   2016-04-20 08:33:43.000,0.775296,-80.459084,4.31,6.1,      MLv
igepn2016htqh,97503,   2016-04-20 08:33:43.000,0.775296,-80.459084,4.31,6.7,     Mjma
igepn2016htqh,97503,   2016-04-20 08:33:43.000,0.775296,-80.459084,4.31,6.4,        M
igepn2016htqj,97504,   2016-04-20 08:35:07.000,0.681898,-80.263565,3.66,5.9,      MLv
igepn2016htqj,97504,   2016-04-20 08:35:07.000,0.681898,-80.263565,3.66,2.5,     Mjma
igepn2016htqj,97504,   2016-04-20 08:35:07.000,0.681898,-80.263565,3.66,4.2,        M
igepn2016htqn,97506,   2016-04-20 08:40:26.000,0.513534,-79.771034,5.09,4.4,      MLv
igepn2016htqn,97506,   2016-04-20 08:40:26.000,0.513534,-79.771034,5.09,4.4,        M
igepn2016htqr,97508,   2016-04-20 08:46:02.000,0.643008,-80.139244,10.0,4.3,      MLv
igepn2016htqr,97508,   2016-04-20 08:46:02.000,0.643008,-80.139244,10.0,4.8,        M
igepn2016htqr,97508,   2016-04-20 08:46:02.000,0.643008,-80.139244,10.0,5.2,     Mjma
igepn2016htqu,97509,   2016-04-20 08:49:41.000,0.301462,-80.036682,10.0,3.9,      MLv
igepn2016htqu,97509,   2016-04-20 08:49:41.000,0.301462,-80.036682,10.0,4.4,        M
igepn2016htqu,97509,   2016-04-20 08:49:41.000,0.301462,-80.036682,10.0,5.0,     Mjma
igepn2016htqw,97510,   2016-04-20 08:50:54.000,0.552623,-79.942467,5.22,3.8,      MLv
igepn2016htqw,97510,   2016-04-20 08:50:54.000,0.552623,-79.942467,5.22,4.3,        M
igepn2016htqw,97510,   2016-04-20 08:50:54.000,0.552623,-79.942467,5.22,4.8,     Mjma
igepn2016htqy,97511,   2016-04-20 08:53:40.000,0.596941,-79.94648,4.79,4.1,      MLv
igepn2016htqy,97511,   2016-04-20 08:53:40.000,0.596941,-79.94648,4.79,4.7,       mb
igepn2016htqy,97511,   2016-04-20 08:53:40.000,0.596941,-79.94648,4.79,4.5,        M
igepn2016htqy,97511,   2016-04-20 08:53:40.000,0.596941,-79.94648,4.79,4.7,     Mjma
igepn2016htra,97512,   2016-04-20 08:56:51.000,0.509737,-79.963814,7.16,4.3,      MLv
igepn2016htra,97512,   2016-04-20 08:56:51.000,0.509737,-79.963814,7.16,4.4,        M
igepn2016htra,97512,   2016-04-20 08:56:51.000,0.509737,-79.963814,7.16,4.6,     Mjma
igepn2016htrp,97514,   2016-04-20 09:13:14.000,0.654726,-80.33947,12.21,4.9,      MLv
igepn2016htrp,97514,   2016-04-20 09:13:14.000,0.654726,-80.33947,12.21,4.9,     Mjma
igepn2016htrp,97514,   2016-04-20 09:13:14.000,0.654726,-80.33947,12.21,4.4,   Ms(BB)
igepn2016htrp,97514,   2016-04-20 09:13:14.000,0.654726,-80.33947,12.21,4.7,        M
igepn2016htrx,97516,   2016-04-20 09:22:45.000,0.631567,-80.138367,8.54,3.3,      MLv
igepn2016htrx,97516,   2016-04-20 09:22:45.000,0.631567,-80.138367,8.54,3.9,     Mjma
igepn2016htrx,97516,   2016-04-20 09:22:45.000,0.631567,-80.138367,8.54,3.7,   Ms(BB)
igepn2016htrx,97516,   2016-04-20 09:22:45.000,0.631567,-80.138367,8.54,3.6,        M
igepn2016htsd,97517,   2016-04-20 09:29:13.000,0.804296,-80.509766,8.13,4.2,     Mjma
igepn2016htsd,97517,   2016-04-20 09:29:13.000,0.804296,-80.509766,8.13,3.2,      MLv
igepn2016htsd,97517,   2016-04-20 09:29:13.000,0.804296,-80.509766,8.13,3.7,   Ms(BB)
igepn2016htsd,97517,   2016-04-20 09:29:13.000,0.804296,-80.509766,8.13,3.7,        M
igepn2016htsi,97518,   2016-04-20 09:35:41.000,-0.020566,-80.161934,3.93,4.5,      MLv
igepn2016htsi,97518,   2016-04-20 09:35:41.000,-0.020566,-80.161934,3.93,4.4,     Mjma
igepn2016htsi,97518,   2016-04-20 09:35:41.000,-0.020566,-80.161934,3.93,4.3,   Ms(BB)
igepn2016htsi,97518,   2016-04-20 09:35:41.000,-0.020566,-80.161934,3.93,4.4,        M
igepn2016htsl,97519,   2016-04-20 09:38:37.000,0.715978,-80.393555,8.34,4.3,      MLv
igepn2016htsl,97519,   2016-04-20 09:38:37.000,0.715978,-80.393555,8.34,4.2,     Mjma
igepn2016htsl,97519,   2016-04-20 09:38:37.000,0.715978,-80.393555,8.34,4.2,   Ms(BB)
igepn2016htsl,97519,   2016-04-20 09:38:37.000,0.715978,-80.393555,8.34,4.2,        M
igepn2016htsn,97520,   2016-04-20 09:41:50.000,0.694609,-80.275864,4.68,3.5,      MLv
igepn2016htsn,97520,   2016-04-20 09:41:50.000,0.694609,-80.275864,4.68,3.9,     Mjma
igepn2016htsn,97520,   2016-04-20 09:41:50.000,0.694609,-80.275864,4.68,3.5,   Ms(BB)
igepn2016htsn,97520,   2016-04-20 09:41:50.000,0.694609,-80.275864,4.68,3.6,        M
igepn2016htsp,97521,   2016-04-20 09:44:02.000,0.68881,-80.213943,17.37,3.4,      MLv
igepn2016htsp,97521,   2016-04-20 09:44:02.000,0.68881,-80.213943,17.37,3.9,     Mjma
igepn2016htsp,97521,   2016-04-20 09:44:02.000,0.68881,-80.213943,17.37,3.5,   Ms(BB)
igepn2016htsp,97521,   2016-04-20 09:44:02.000,0.68881,-80.213943,17.37,3.6,        M
igepn2016htsz,97522,   2016-04-20 09:54:47.000,0.762152,-80.224091,10.0,3.3,      MLv
igepn2016htsz,97522,   2016-04-20 09:54:47.000,0.762152,-80.224091,10.0,3.8,     Mjma
igepn2016htsz,97522,   2016-04-20 09:54:47.000,0.762152,-80.224091,10.0,3.5,   Ms(BB)
igepn2016htsz,97522,   2016-04-20 09:54:47.000,0.762152,-80.224091,10.0,3.5,        M
igepn2016httc,97523,   2016-04-20 09:59:15.000,0.692183,-80.289589,8.47,4.1,     Mjma
igepn2016httc,97523,   2016-04-20 09:59:15.000,0.692183,-80.289589,8.47,3.8,      MLv
igepn2016httc,97523,   2016-04-20 09:59:15.000,0.692183,-80.289589,8.47,3.9,   Ms(BB)
igepn2016httc,97523,   2016-04-20 09:59:15.000,0.692183,-80.289589,8.47,3.9,        M
igepn2016httf,97524,   2016-04-20 10:02:57.000,0.748727,-80.424088,5.17,4.1,     Mjma
igepn2016httf,97524,   2016-04-20 10:02:57.000,0.748727,-80.424088,5.17,3.9,      MLv
igepn2016httf,97524,   2016-04-20 10:02:57.000,0.748727,-80.424088,5.17,4.0,   Ms(BB)
igepn2016httf,97524,   2016-04-20 10:02:57.000,0.748727,-80.424088,5.17,4.0,        M
igepn2016htvw,97530,   2016-04-20 11:23:22.000,-0.108917,-80.481506,6.07,4.9,      MLv
igepn2016htvw,97530,   2016-04-20 11:23:22.000,-0.108917,-80.481506,6.07,4.8,     Mjma
igepn2016htvw,97530,   2016-04-20 11:23:22.000,-0.108917,-80.481506,6.07,4.6,   Ms(BB)
igepn2016htvw,97530,   2016-04-20 11:23:22.000,-0.108917,-80.481506,6.07,4.8,        M
igepn2016htxd,97535,   2016-04-20 12:01:56.000,0.644619,-80.080765,4.86,4.0,      MLv
igepn2016htxd,97535,   2016-04-20 12:01:56.000,0.644619,-80.080765,4.86,4.0,     Mjma
igepn2016htxd,97535,   2016-04-20 12:01:56.000,0.644619,-80.080765,4.86,3.7,   Ms(BB)
igepn2016htxd,97535,   2016-04-20 12:01:56.000,0.644619,-80.080765,4.86,3.9,        M
igepn2016htxn,97537,   2016-04-20 12:13:15.000,0.626722,-80.128487,5.14,4.2,      MLv
igepn2016htxn,97537,   2016-04-20 12:13:15.000,0.626722,-80.128487,5.14,4.0,     Mjma
igepn2016htxn,97537,   2016-04-20 12:13:15.000,0.626722,-80.128487,5.14,4.0,   Ms(BB)
igepn2016htxn,97537,   2016-04-20 12:13:15.000,0.626722,-80.128487,5.14,4.0,        M
igepn2016htxo,97538,   2016-04-20 12:16:11.000,0.880043,-80.618896,3.4,4.1,      MLv
igepn2016htxo,97538,   2016-04-20 12:16:11.000,0.880043,-80.618896,3.4,4.0,     Mjma
igepn2016htxo,97538,   2016-04-20 12:16:11.000,0.880043,-80.618896,3.4,4.0,   Ms(BB)
igepn2016htxo,97538,   2016-04-20 12:16:11.000,0.880043,-80.618896,3.4,4.0,        M
igepn2016htyh,97541,   2016-04-20 12:37:43.000,-0.088105,-80.324875,10.7,3.5,      MLv
igepn2016htyh,97541,   2016-04-20 12:37:43.000,-0.088105,-80.324875,10.7,3.5,     Mjma
igepn2016htyh,97541,   2016-04-20 12:37:43.000,-0.088105,-80.324875,10.7,3.5,   Ms(BB)
igepn2016htyh,97541,   2016-04-20 12:37:43.000,-0.088105,-80.324875,10.7,3.5,        M
igepn2016huch,97555,   2016-04-20 14:37:51.000,-0.549922,-80.857468,14.12,3.6,      MLv
igepn2016huch,97555,   2016-04-20 14:37:51.000,-0.549922,-80.857468,14.12,3.6,     Mjma
igepn2016huch,97555,   2016-04-20 14:37:51.000,-0.549922,-80.857468,14.12,3.7,   Ms(BB)
igepn2016huch,97555,   2016-04-20 14:37:51.000,-0.549922,-80.857468,14.12,3.7,        M
igepn2016hucu,97557,   2016-04-20 14:54:53.000,-0.129055,-80.880737,10.0,4.0,      MLv
igepn2016hucu,97557,   2016-04-20 14:54:53.000,-0.129055,-80.880737,10.0,4.0,     Mjma
igepn2016hucu,97557,   2016-04-20 14:54:53.000,-0.129055,-80.880737,10.0,3.8,   Ms(BB)
igepn2016hucu,97557,   2016-04-20 14:54:53.000,-0.129055,-80.880737,10.0,3.9,        M
igepn2016hucx,97558,   2016-04-20 14:58:56.000,-0.991896,-81.273529,15.0,3.6,      MLv
igepn2016hucx,97558,   2016-04-20 14:58:56.000,-0.991896,-81.273529,15.0,3.7,     Mjma
igepn2016hucx,97558,   2016-04-20 14:58:56.000,-0.991896,-81.273529,15.0,4.2,   Ms(BB)
igepn2016hucx,97558,   2016-04-20 14:58:56.000,-0.991896,-81.273529,15.0,3.8,        M
igepn2016hueg,97562,   2016-04-20 15:39:44.000,0.861199,-80.535408,10.0,3.8,      MLv
igepn2016hueg,97562,   2016-04-20 15:39:44.000,0.861199,-80.535408,10.0,3.6,     Mjma
igepn2016hueg,97562,   2016-04-20 15:39:44.000,0.861199,-80.535408,10.0,3.7,   Ms(BB)
igepn2016hueg,97562,   2016-04-20 15:39:44.000,0.861199,-80.535408,10.0,3.7,        M
igepn2016hufq,97565,   2016-04-20 16:18:01.000,-0.327203,-80.140305,0.75,3.6,      MLv
igepn2016hufq,97565,   2016-04-20 16:18:01.000,-0.327203,-80.140305,0.75,3.5,     Mjma
igepn2016hufq,97565,   2016-04-20 16:18:01.000,-0.327203,-80.140305,0.75,3.5,        M
igepn2016hufr,97566,   2016-04-20 16:20:36.000,0.702251,-80.320641,10.0,5.0,      MLv
igepn2016hufr,97566,   2016-04-20 16:20:36.000,0.702251,-80.320641,10.0,4.9,     Mjma
igepn2016hufr,97566,   2016-04-20 16:20:36.000,0.702251,-80.320641,10.0,4.6,   Ms(BB)
igepn2016hufr,97566,   2016-04-20 16:20:36.000,0.702251,-80.320641,10.0,4.8,        M
igepn2016hufy,97567,   2016-04-20 16:26:49.000,-0.06504,-80.955208,10.0,4.3,      MLv
igepn2016hufy,97567,   2016-04-20 16:26:49.000,-0.06504,-80.955208,10.0,4.2,     Mjma
igepn2016hufy,97567,   2016-04-20 16:26:49.000,-0.06504,-80.955208,10.0,4.2,   Ms(BB)
igepn2016hufy,97567,   2016-04-20 16:26:49.000,-0.06504,-80.955208,10.0,4.2,        M
igepn2016huga,97568,   2016-04-20 16:30:52.000,-0.136642,-80.531311,2.73,4.9,      MLv
igepn2016huga,97568,   2016-04-20 16:30:52.000,-0.136642,-80.531311,2.73,5.0,     Mjma
igepn2016huga,97568,   2016-04-20 16:30:52.000,-0.136642,-80.531311,2.73,4.6,   Ms(BB)
igepn2016huga,97568,   2016-04-20 16:30:52.000,-0.136642,-80.531311,2.73,4.8,        M
igepn2016hugi,97569,   2016-04-20 16:41:44.000,0.966861,-80.69413,10.0,3.4,      MLv
igepn2016hugi,97569,   2016-04-20 16:41:44.000,0.966861,-80.69413,10.0,3.5,     Mjma
igepn2016hugi,97569,   2016-04-20 16:41:44.000,0.966861,-80.69413,10.0,3.8,   Ms(BB)
igepn2016hugi,97569,   2016-04-20 16:41:44.000,0.966861,-80.69413,10.0,3.5,        M
igepn2016huhq,97575,   2016-04-20 17:19:41.000,-0.694127,-81.090622,10.0,3.6,      MLv
igepn2016huhq,97575,   2016-04-20 17:19:41.000,-0.694127,-81.090622,10.0,3.7,     Mjma
igepn2016huhq,97575,   2016-04-20 17:19:41.000,-0.694127,-81.090622,10.0,3.7,        M
igepn2016hulz,97584,   2016-04-20 19:30:30.000,-1.078701,-81.220757,10.0,3.6,      MLv
igepn2016hulz,97584,   2016-04-20 19:30:30.000,-1.078701,-81.220757,10.0,3.6,     Mjma
igepn2016hulz,97584,   2016-04-20 19:30:30.000,-1.078701,-81.220757,10.0,3.4,   Ms(BB)
igepn2016hulz,97584,   2016-04-20 19:30:30.000,-1.078701,-81.220757,10.0,3.5,        M
igepn2016humr,97587,   2016-04-20 19:52:56.000,-1.049324,-81.071251,10.0,4.0,      MLv
